Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Tracção,Emissões CO2,Garantia de Stand (incl. no preço),Registo(s),Livro de Revisões completo,2º Chave,Consumo Urbano,Consumo Extra Urbano,Condição,VIN,Preco,ID Anuncio,Data Anuncio,Link,Valor Fixo,Possibilidade de financiamento,Tipo de cor,Classe do veículo,IUC,Inspecção válida até,Origem,Não fumador,IVA Discriminado,Autonomia Máxima,Sub-modelo,Consumo Combinado,Bateria,Garantia de Fábrica até,Capacidade da bateria,ou até,Autonomia,Consumo,Site,Portugal,Data
Profissional,BMW,320,d Touring xDrive Pack M Auto,Diesel,Outubro,2019,120 114 km,1 995 cm3,190 cv,Carrinha,Preto,Automática,8,5,5,,,18 Meses,,Sim,Sim,,,Usados,Mostrar VIN,36 900,8091867537,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-320-d-touring-xdrive-pack-m-auto-ID8PCEox.html,,Sim,,Classe 1,,,Importado,,,,Série 3,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,X5,25 d sDrive,Diesel,Outubro,2016,153 000 km,1 995 cm3,231 cv,SUV / TT,Preto,Automática,,5,7,Integral,,18 Meses,1,Sim,Sim,,,Usados,Mostrar VIN,35 000,8091762428,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x5-25-d-sdrive-ID8PCd3e.html,,Sim,,Classe 1,,,Nacional,Sim,,,Série X,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,DS,DS4,,Híbrido Plug-In,Março,2022,15 000 km,1 598 cm3,225 cv,SUV / TT,Bege,Automática,8,5,5,,,36 Meses,,Sim,Sim,,,Usados,Mostrar VIN,34 990,8091936899,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/ds-ds4-ID8PCVrh.html,Sim,Sim,Metalizado,Classe 1,148 €,,Nacional,Sim,,,,,,31 Março 2025,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,C 220,d Coupe AMG Line,Diesel,Junho,2017,63 590 km,2 143 cm3,170 cv,Coupé,Preto,Manual,6,2,4,,,18 Meses,,Sim,Sim,,,Usados,Mostrar VIN,34 500,8090700798,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-coupe-amg-line-ID8PxKSa.html,,Sim,,Classe 1,,,Importado,,,,Classe C,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Tesla,Model S,85 Perfomance,Eléctrico,Dezembro,2014,185 000 km,,421 cv,Sedan,Cinzento,Automática,,5,5,,,18 Meses,,,Sim,,,Usados,,36 990,8091877163,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/tesla-model-s-85-perfomance-ID8PCGTN.html,Sim,Sim,,Classe 1,,,Importado,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Audi,Q3,2.0 TDI S-line S tronic,Diesel,Junho,2019,70 000 km,1 968 cm3,150 cv,SUV / TT,Preto,Automática,,5,5,,,24 Meses,,,Sim,,,Usados,,34 990,8091661476,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-q3-2-0-tdi-s-line-s-tronic-ID8PBMMY.html,Sim,Sim,Metalizado,Classe 1,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,VW,Passat Variant,1.4 TSI GTE Plug-in,Híbrido Plug-In,Maio,2022,33 000 km,1 395 cm3,218 cv,Carrinha,Cinzento,Automática,,5,5,,,18 Meses,,Sim,Sim,,,Usados,Mostrar VIN,37 990,8090252673,4 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-passat-variant-1-4-tsi-gte-plug-in-ID8PwSil.html,Sim,Sim,,Classe 1,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Audi,Q5,,Híbrido (Gasolina),Outubro,2020,86 000 km,1 984 cm3,299 cv,SUV / TT,Preto,Automática,,5,5,,,18 Meses,,,,,,Usados,,43 400,8091174506,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-q5-ID8PzK6C.html,Sim,,Metalizado,Classe 1,,,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,218 Gran Coupé,i Pack M,Gasolina,Dezembro,2020,57 296 km,1 499 cm3,140 cv,Sedan,Cinzento,Automática,8,4,5,,,18 Meses,,Sim,Sim,,,Usados,Mostrar VIN,33 500,8091152118,4 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-218-gran-coup-i-pack-m-ID8PzEhv.html,,Sim,,Classe 1,,,Importado,,,,Série 2,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Audi,S3 Sportback,2.0 TFSi quattro S tronic,Gasolina,Maio,2014,36 500 km,1 984 cm3,300 cv,Carrinha,Preto,Automática,6,5,5,Integral,159 g/km,18 Meses,1,Sim,Sim,"8,80 l/100km","5,90 l/100km",Usados,,32 999,8089852039,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-s3-sportback-2-0-tfsi-quattro-s-tronic-ID8Puc4w.html,Sim,Sim,Metalizado,Classe 1,250 €,,Importado,Sim,,850 km,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,Vito,,Diesel,Junho,2018,28 000 km,1 950 cm3,163 cv,Carrinha,Preto,Automática,,4,,,,24 Meses,,,,,,Usados,Mostrar VIN,44 750,8091936815,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-vito-ID8PCVpW.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,GLB 180,d 8G-DCT Progressive,Diesel,Junho,2021,32 000 km,1 950 cm3,116 cv,SUV / TT,Cinzento,Automática,8,5,5,Tracção dianteira,146 g/km,18 Meses,,Sim,Sim,,,Usados,Mostrar VIN,44 900,8091936694,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glb-180-d-8g-dct-progressive-ID8PCVnY.html,,,Metalizado,Classe 1,"278,85 €",,Importado,Sim,,,Classe GLB,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,E 220,d AMG Line,Diesel,Maio,2017,183 164 km,1 950 cm3,194 cv,Carrinha,Cinzento,Automática,9,5,5,,,18 Meses,,Sim,Sim,,,Usados,,31 900,8091555099,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-amg-line-ID8PBl7d.html,Sim,Sim,Metalizado,Classe 1,,,,Sim,,,Classe E,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,X1,16 d sDrive Pack M Auto,Diesel,Dezembro,2019,36 000 km,1 496 cm3,116 cv,SUV / TT,Preto,Automática,7,5,5,Tracção dianteira,138 g/km,18 Meses,1,Sim,Sim,,,Usados,Mostrar VIN,37 999,8091622861,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-pack-m-auto-ID8PBCK9.html,Sim,Sim,,Classe 1,,,Nacional,Sim,Sim,,Série X,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,X2,20 d xDrive Auto,Diesel,Março,2018,48 000 km,1 995 cm3,190 cv,SUV / TT,Branco,Automática,8,5,5,Integral,142 g/km,18 Meses,1,Sim,Sim,,,Usados,Mostrar VIN,36 999,8089625669,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x2-20-d-xdrive-auto-ID8Ptfbn.html,Sim,,Pérola,Classe 1,,,Nacional,,Sim,,Série X,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Land Rover,Discovery Sport,,Diesel,Junho,2021,45 699 km,1 998 cm3,163 cv,SUV / TT,Cinzento,Manual,6,5,7,,,36 Meses,,Sim,Sim,,,Usados,Mostrar VIN,44 900,8091791034,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/land-rover-discovery-sport-ID8PCkuC.html,Sim,Sim,Metalizado,Classe 1,,,,Sim,,,,,,1 Janeiro 0001,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,3008,1.6 Hybrid Allure e-EAT8,Híbrido Plug-In,Maio,2023,8 000 km,1 598 cm3,225 cv,SUV / TT,Branco,Automática,8,5,5,Tracção dianteira,,36 Meses,1,Sim,Sim,,,Usados,,37 500,8091892826,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-6-hybrid-allure-e-eat8-ID8PCKYq.html,Sim,Sim,Pérola,Classe 1,,,,,,,,,,,,,56 km,,StandVirtual,Yes,2024-03-05
Particular,Mercedes-Benz,C 200,d Station 9G-TRONIC,Diesel,Julho,2020,88 147 km,1 597 cm3,160 cv,Carrinha,Cinzento,Automática,9,5,5,Tracção traseira,135 g/km,,2,Sim,Sim,5 l/100km,"3,70 l/100km",Usados,Mostrar VIN,34 500,8091922823,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-d-station-9g-tronic-ID8PCSMf.html,,,Metalizado,Classe 1,"158,29 €",13 Julho 2024,Importado,Sim,,,Classe C,,,13 Julho 2024,,,,,StandVirtual,Yes,2024-03-05
Profissional,Volvo,XC 40,1.5 T5 PHEV R-Design,Híbrido Plug-In,Setembro,2020,72 403 km,1 477 cm3,262 cv,SUV / TT,Preto,Automática,7,5,5,,,18 Meses,,,Sim,,,Usados,Mostrar VIN,37 950,8090798064,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-xc-40-1-5-t5-phev-r-design-ID8PyaaY.html,,Sim,,Classe 1,,,Importado,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Volvo,XC 40,1.5 T5 PHEV R-Design,Híbrido Plug-In,Novembro,2020,45 272 km,1 477 cm3,262 cv,SUV / TT,Branco,Automática,7,5,5,,,18 Meses,,,,,,Usados,Mostrar VIN,39 950,8090864036,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-xc-40-1-5-t5-phev-r-design-ID8Pyrl2.html,,Sim,,Classe 1,,,Importado,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,GLB 180,d Progressive,Diesel,Setembro,2021,101 177 km,1 950 cm3,116 cv,SUV / TT,Preto,Automática,8,5,7,Tracção dianteira,146 g/km,18 Meses,,Sim,Sim,,,Usados,Mostrar VIN,41 800,8091146733,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glb-180-d-progressive-ID8PzCSF.html,Sim,Sim,Metalizado,Classe 1,"235,26 €",,Nacional,Sim,,,Classe GLB,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Tesla,Model 3,Performance Dual Motor AWD,Eléctrico,Novembro,2022,9 317 km,,513 cv,Utilitário,Preto,Automática,,4,5,,,18 Meses,,,,,,Usados,,39 899,8091877158,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/tesla-model-3-performance-dual-motor-awd-ID8PCGTI.html,Sim,Sim,Metalizado,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Opel,Vivaro,1.6 CDTi L1H1 2.9T 6L S/S,Diesel,Janeiro,2018,25 000 km,1 598 cm3,95 cv,Monovolume,Cinzento,Manual,6,5,6,,164 g/km,36 Meses,1,Sim,Sim,7 l/100km,,Usados,Mostrar VIN,32 900,8089292595,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-vivaro-1-6-cdti-l1h1-2-9t-6l-s-s-ID8PrQxd.html,,Sim,Metalizado,Classe 2,,31 Janeiro 2024,Nacional,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2024-03-05
Particular,BMW,740,Le xDrive iPerformance Pack M,Híbrido Plug-In,Março,2017,117 200 km,1 998 cm3,326 cv,Sedan,Preto,Automática,8,4,5,Integral,56 g/km,,,Sim,Sim,,,Usados,Mostrar VIN,43 500,8091775500,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-740-le-xdrive-iperformance-pack-m-ID8PCgs4.html,,,Metalizado,Classe 1,,,Nacional,,,,Série 7,,,,,,,,StandVirtual,Yes,2024-03-05
Particular,Mercedes-Benz,CLS 250,,Diesel,Junho,2016,136 000 km,2 143 cm3,204 cv,Carrinha,Preto,Automática,,5,,,,,,,,"5,70 l/100km",,Usados,,33 000,8091024101,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cls-250-ID8Pz6YJ.html,,,,,,,,,,,Classe CLS,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,MINI,Clubman,Cooper S Auto Desportiva,Gasolina,Junho,2023,7 877 km,1 998 cm3,192 cv,Carrinha,Verde,Automática,7,6,5,Tracção dianteira,142 g/km,18 Meses,,Sim,Sim,"6,60 l/100km",,Usados,,44 990,8091482785,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mini-clubman-cooper-s-auto-desportiva-ID8PB2iR.html,Sim,Sim,Metalizado,Classe 1,,,Nacional,,,,,,,11 Julho 2026,,100 000 km,,,StandVirtual,Yes,2024-03-05
Profissional,MG,MG4,64 kWh Luxury,Eléctrico,Outubro,2023,1 000 km,,204 cv,Citadino,Preto,Automática,,5,5,Tracção dianteira,,36 Meses,,,Sim,,,Novos,,36 600,8091601112,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mg-mg4-64-kwh-luxury-ID8PBx5m.html,,Sim,,Classe 1,,,Nacional,,Sim,,,,,1 Janeiro 0001,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,508 SW,1.5 BlueHDi GT EAT8,Diesel,Dezembro,2021,99 411 km,1 499 cm3,130 cv,Carrinha,Cinzento,Automática,8,5,5,Tracção dianteira,125 g/km,18 Meses,,,,"4,20 l/100km","3,40 l/100km",Usados,,30 900,8091192208,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-508-sw-1-5-bluehdi-gt-eat8-ID8PzOI8.html,,Sim,Metalizado,Classe 1,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Volvo,V60,2.0 T8 AWD TE Momentum Plus,Híbrido Plug-In,Setembro,2020,81 500 km,1 969 cm3,392 cv,Carrinha,Cinzento,Automática,8,5,5,Integral,,24 Meses,,,Sim,,,Usados,,40 800,8090834123,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-v60-2-0-t8-awd-te-momentum-plus-ID8Pyjyz.html,,Sim,,Classe 1,,,Nacional,,Sim,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Opel,Mokka-e,,Eléctrico,Maio,2023,6 500 km,,136 cv,SUV / TT,Cinzento,Automática,6,5,5,Tracção dianteira,,36 Meses,,Sim,Sim,"5,50 l/100km",,Usados,Mostrar VIN,32 500,8090250453,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-mokka-e-ID8PwRIx.html,,Sim,,Classe 1,,,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Audi,A5,2.0 TDI quattro S-line S tronic,Diesel,Novembro,2017,73 000 km,1 968 cm3,190 cv,Coupé,Preto,Automática,,2,4,,,18 Meses,,,Sim,,,Usados,,31 500,8091936061,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a5-2-0-tdi-quattro-s-line-s-tronic-ID8PCVdL.html,,Sim,,Classe 1,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,X2,18 d sDrive Auto Pack M,Diesel,Outubro,2018,83 000 km,1 995 cm3,150 cv,SUV / TT,Azul,Automática,8,5,5,Tracção traseira,137 g/km,18 Meses,1,Sim,Sim,,,Usados,,32 999,8090982144,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x2-18-d-sdrive-auto-pack-m-ID8PyV40.html,Sim,Sim,Metalizado,Classe 1,250 €,5 Junho 2024,Importado,Sim,,1 000 km,Série X,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,C 300,de AMG Line,Híbrido Plug-In,Fevereiro,2020,94 000 km,1 950 cm3,306 cv,Carrinha,Azul,Automática,9,5,5,Tracção traseira,33 g/km,18 Meses,1,Sim,Sim,,,Usados,,36 999,8090053335,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-300-de-amg-line-ID8Pw2rd.html,Sim,Sim,Metalizado,Classe 1,200 €,,Importado,Sim,,1 000 km,Classe C,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,320,d Touring Aut. M Sport,Diesel,Janeiro,2020,85 000 km,1 995 cm3,190 cv,Carrinha,Branco,Automática,8,5,5,Tracção traseira,120 g/km,18 Meses,1,Sim,Sim,,,Usados,,36 999,8090609445,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-320-d-touring-aut-m-sport-ID8Pxn6J.html,Sim,Sim,Metalizado,,,30 Janeiro 2026,Importado,Sim,,,Série 3,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,CLA 200,d Shooting Brake 8G-DCT AMG Line,Diesel,Abril,2019,155 300 km,1 950 cm3,150 cv,Carrinha,Cinzento,Automática,8,5,5,Tracção dianteira,,18 Meses,1,Sim,Sim,,,Usados,,33 500,8087182549,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-200-d-shooting-brake-8g-dct-amg-line-ID8PiZCd.html,Sim,Sim,Metalizado,Classe 1,,,Importado,Sim,,,Classe CLA,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,C 220,d AMG Line Aut.,Diesel,Maio,2018,125 000 km,2 143 cm3,170 cv,Carrinha,Branco,Automática,,5,5,,120 g/km,18 Meses,1,,Sim,"5,30 l/100km",,Usados,Mostrar VIN,33 950,8087490630,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-amg-line-aut-ID8PkhLg.html,,Sim,,Classe 1,,14 Maio 2024,,,,,Classe C,,,,,,,,StandVirtual,Yes,2024-03-05
Particular,Tesla,Model Y,Long Range Dual Motor AWD,Eléctrico,Novembro,2022,23 000 km,,514 cv,SUV / TT,Branco,Automática,1,5,5,Integral,,,,,Sim,,,Usados,Mostrar VIN,44 990,8091871776,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/tesla-model-y-long-range-dual-motor-awd-ID8PCFuU.html,,,Pérola,,,,,Sim,,600 km,,,Própria,,,,550 km,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,GLE 350,d 4-Matic,Diesel,Novembro,2016,145 000 km,2 987 cm3,258 cv,SUV / TT,Preto,Automática,9,5,5,Integral,,18 Meses,,Sim,Sim,"7,20 l/100km","5,90 l/100km",Usados,,43 999,8091679749,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gle-350-d-4-matic-ID8PBRxH.html,Sim,Sim,Metalizado,,,,Nacional,Sim,,,Classe GLE,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,520,d Line Luxury Auto,Diesel,Fevereiro,2018,93 500 km,1 995 cm3,190 cv,Sedan,Cinzento,Automática,8,4,5,Tracção traseira,127 g/km,18 Meses,1,Sim,Sim,,,Usados,,31 500,8090777728,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-520-d-line-luxury-auto-ID8Py4SY.html,Sim,Sim,,Classe 1,,4 Fevereiro 2024,Nacional,Sim,Sim,,Série 5,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,320,d Touring Line Sport,Diesel,Setembro,2019,127 257 km,1 995 cm3,190 cv,Sedan,Branco,Manual,,5,5,,,18 Meses,,,Sim,,,Usados,,30 900,8091811329,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-320-d-touring-line-sport-ID8PCpLX.html,Sim,Sim,,,,,,,,,Série 3,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Jeep,Wrangler,,Diesel,Dezembro,2014,80 649 km,2 777 cm3,200 cv,SUV / TT,Branco,Automática,6,2,2,Integral,213 g/km,18 Meses,,,Sim,,,Usados,Mostrar VIN,32 980,8091802690,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/jeep-wrangler-ID8PCnvC.html,Sim,Sim,Metalizado,Classe 1,"53,69 €",,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,5008,1.2 PureTech Allure Pack EAT8,Gasolina,Setembro,2022,35 000 km,1 199 cm3,130 cv,SUV / TT,Preto,Automática,8,5,7,,,24 Meses,,,,,,Usados,,33 990,8091022156,1 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-allure-pack-eat8-ID8Pz6tm.html,Sim,Sim,Metalizado,Classe 1,,,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,C 220,d Station 9G-TRONIC Avantgarde,Diesel,Junho,2019,99 000 km,1 950 cm3,194 cv,Carrinha,Cinzento,Automática,9,5,5,Tracção traseira,,36 Meses,2,Sim,Sim,"5,20 l/100km",,Usados,,30 900,8090980980,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-station-9g-tronic-avantgarde-ID8PyWLe.html,,Sim,Metalizado,Classe 1,237 €,17 Julho 2025,Importado,Sim,Sim,,Classe C,,,,,,,,StandVirtual,Yes,2024-03-05
Particular,Maserati,Ghibli,3.0 V6,Diesel,Julho,2015,116 678 km,2 987 cm3,275 cv,Sedan,Cinzento,Automática,8,4,,Tracção traseira,,,,Sim,Sim,"7,70 l/100km",,Usados,,39 680,8091014766,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/maserati-ghibli-3-0-v6-ID8Pz4ya.html,,,,Classe 1,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Tesla,Model 3,Long-Range Dual Motor AWD,Eléctrico,Junho,2019,34 288 km,,351 cv,Sedan,Branco,Automática,1,4,5,Integral,,18 Meses,,,Sim,,,Usados,Mostrar VIN,33 290,8091882846,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/tesla-model-3-long-range-dual-motor-awd-ID8PCIns.html,Sim,Sim,Pérola,Classe 1,,,,,,,,,Própria,,,,567 km,"16,60 kWh/100km",StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,GLE 350,d 4-Matic,Diesel,Novembro,2016,145 000 km,2 987 cm3,258 cv,SUV / TT,Preto,Automática,9,5,5,Integral,,18 Meses,,Sim,Sim,"7,20 l/100km","5,90 l/100km",Usados,,43 999,8091679749,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gle-350-d-4-matic-ID8PBRxH.html,Sim,Sim,Metalizado,,,,Nacional,Sim,,,Classe GLE,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,520,d Line Luxury Auto,Diesel,Fevereiro,2018,93 500 km,1 995 cm3,190 cv,Sedan,Cinzento,Automática,8,4,5,Tracção traseira,127 g/km,18 Meses,1,Sim,Sim,,,Usados,,31 500,8090777728,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-520-d-line-luxury-auto-ID8Py4SY.html,Sim,Sim,,Classe 1,,4 Fevereiro 2024,Nacional,Sim,Sim,,Série 5,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,320,d Touring Line Sport,Diesel,Setembro,2019,127 257 km,1 995 cm3,190 cv,Sedan,Branco,Manual,,5,5,,,18 Meses,,,Sim,,,Usados,,30 900,8091811329,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-320-d-touring-line-sport-ID8PCpLX.html,Sim,Sim,,,,,,,,,Série 3,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Jeep,Wrangler,,Diesel,Dezembro,2014,80 649 km,2 777 cm3,200 cv,SUV / TT,Branco,Automática,6,2,2,Integral,213 g/km,18 Meses,,,Sim,,,Usados,Mostrar VIN,32 980,8091802690,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/jeep-wrangler-ID8PCnvC.html,Sim,Sim,Metalizado,Classe 1,"53,69 €",,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Opel,Astra,,Diesel,Janeiro,2023,6 099 km,1 499 cm3,130 cv,Citadino,Branco,Automática,,5,5,Tracção dianteira,,24 Meses,,,Sim,,,Usados,Mostrar VIN,32 950,8091483248,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-astra-ID8PB2qk.html,Sim,Sim,,Classe 1,,,Nacional,,Sim,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Audi,A6 Avant,40 TDI Sport S tronic,Diesel,Julho,2019,46 950 km,1 968 cm3,204 cv,Carrinha,Preto,Automática,7,5,5,,124 g/km,18 Meses,,Sim,,,,Usados,,36 950,8091935699,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a6-avant-40-tdi-sport-s-tronic-ID8PCV7W.html,Sim,Sim,Metalizado,Classe 1,,,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,X2,18 d xDrive Advantage,Diesel,Abril,2018,60 065 km,1 995 cm3,150 cv,SUV / TT,Preto,Manual,6,5,5,Tracção dianteira,,18 Meses,,,Sim,,,Usados,,34 950,8089420573,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x2-18-d-xdrive-advantage-ID8PsnPn.html,,Sim,Metalizado,Classe 1,,,,Sim,,,Série X,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,C 220,d AMG Line,Diesel,Janeiro,2021,44 689 km,1 950 cm3,194 cv,Carrinha,Cinzento,Automática,,5,5,,,36 Meses,,,Sim,,,Usados,,43 990,8088008944,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-amg-line-ID8PmsBa.html,Sim,Sim,Metalizado,,,,,,,,Classe C,,,1 Janeiro 0001,,,,,StandVirtual,Yes,2024-03-05
Profissional,VW,Golf,2.0 TSi GTi DSG,Gasolina,Outubro,2014,122 113 km,1 984 cm3,220 cv,Utilitário,Branco,Automática,,5,5,,,18 Meses,,,Sim,,,Usados,,30 990,8091499448,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-2-0-tsi-gti-dsg-ID8PB6DC.html,Sim,Sim,Metalizado,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,X2,20 d xDrive Auto X Pack M,Diesel,Fevereiro,2018,140 000 km,1 995 cm3,190 cv,SUV / TT,Branco,Automática,8,5,5,Integral,138 g/km,18 Meses,,Sim,Sim,,,Usados,Mostrar VIN,32 500,8089965550,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x2-20-d-xdrive-auto-x-pack-m-ID8PuFBk.html,Sim,Sim,,Classe 1,,,,Sim,,,Série X,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,530,e iPerformance,Híbrido Plug-In,Agosto,2019,85 588 km,1 998 cm3,252 cv,Sedan,Cinzento,Automática,6,4,5,Tracção traseira,37 g/km,18 Meses,1,Sim,Sim,,,Usados,Mostrar VIN,35 490,8085908942,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-530-e-iperformance-ID8PdEia.html,,Sim,Metalizado,Classe 1,,1 Agosto 2026,Importado,Sim,Sim,,Série 5,,,,,,,,StandVirtual,Yes,2024-03-05
